Time,Close,MACD,ATR,RSI,USD_INR_Price,VIX,Yield_1_year_bond,Yield_10_year_bond,Yield_30_year_bond
2012-01-30,9537.1,91.50503158108722,227.13975328839246,64.79052465090757,49.388,23.46,8.517,8.284,8.595
2012-01-31,9919.45,88.92358870365678,240.15834233922152,71.3606880955243,52.493,22.66,8.565,8.267,8.585
2012-02-01,9949.1,82.25127306393199,237.67917502927716,71.80014050578411,49.5,22.89,8.545,8.143,8.496
2012-02-02,9992.04,74.02532090459431,243.1063768129002,72.45923442641471,49.009998,23.69,8.559,8.131,8.484
2012-02-03,10133.65,71.38496768740242,242.20592132626447,74.57010450045945,49.0,24.09,8.566,8.164,8.523
2012-02-06,10269.25,71.83772641413594,239.0197840886742,76.43280821461202,48.653,24.62,8.563,8.183,8.539
2012-02-07,10324.6,68.92035319203973,234.057656653769,77.16797561966877,49.053001,24.91,8.578,8.188,8.532
2012-02-08,10320.1,60.06700947418898,231.1392526070711,76.95778634745456,49.042999,24.27,8.645,8.232,8.548
2012-02-09,10507.6,60.073307943697614,234.568591706566,79.46731740278861,49.147999,23.3,8.642,8.272,8.56
2012-02-10,10442.65,49.384639869119496,232.87083515609694,76.36473180062308,49.487999,23.83,8.616,8.194,8.534
2012-02-13,10473.6,38.560447979662456,230.31934693066142,76.82897614925258,49.353001,23.71,8.631,8.209,8.577
2012-02-14,10556.65,31.45574763752404,225.1358221498999,78.07354297284485,49.188,22.71,8.664,8.18,8.572
2012-02-15,10930.7,45.55403882984763,237.82969199633564,82.60528367068528,49.358002,22.1,8.75,8.197,8.578
2012-02-16,10921.9,47.66647916341964,232.3239997108831,82.17498114090347,49.283001,23.33,8.512,8.197,8.578
2012-02-17,11074.9,52.372739228065086,235.83299973153436,83.75903965598474,49.283001,24.18,8.76,8.185,8.573
2012-02-21,11170.4,54.66916158406076,230.73421403642467,84.67452578453232,49.147999,26.25,8.701,8.173,8.58
2012-02-22,10747.15,22.10474691293041,250.87462731953724,66.72324303203081,49.303001,26.8,8.755,8.222,8.589
2012-02-23,10713.35,-5.799276628707162,249.4442967967132,65.5284922951918,49.217999,24.33,8.734,8.196,8.589
2012-02-24,10506.8,-40.330765973886514,254.7347041683764,58.62062782673445,49.092999,24.82,8.746,8.226,8.599
2012-02-27,10103.95,-89.64151019099876,268.9500824420638,47.99384051481442,49.007999,27.38,8.763,8.229,8.593
2012-02-28,10484.0,-95.46349420890328,282.4357908390592,56.082415578486206,49.173,25.85,8.76,8.212,8.585
2012-02-29,10414.2,-102.21316328343676,285.5868057791264,54.40868767397814,49.068001,26.93,8.815,8.199,8.594
2012-03-01,10288.9,-112.49937444019571,283.3270339377603,51.44080819783807,49.002998,27.67,8.773,8.237,8.599
2012-03-02,10434.29,-106.93178922445463,291.0508172279202,54.53951324819328,49.198002,27.84,8.747,8.224,8.597
2012-03-05,10178.85,-110.00671899398685,275.6998373036658,48.26233258511775,49.518002,28.92,8.11,8.228,8.606
2012-03-06,10058.15,-120.81993783348702,285.8319917819753,45.627268626185455,49.833,27.34,8.112,8.232,8.607
2012-03-07,10132.85,-118.66062679212368,281.8082780832628,47.53641332444194,50.358002,26.33,8.114,8.241,8.606
2012-03-09,10505.65,-89.18908283889931,289.80054393445823,55.865153297811425,50.073002,25.47,8.133,8.281,8.636
2012-03-12,10625.65,-60.07353290806546,289.15764793913985,58.167271121160226,49.752998,26.27,8.178,8.294,8.62
2012-03-13,10686.2,-36.364438753093566,278.5071016577728,59.320302752855646,49.967999,24.75,8.202,8.321,8.626
2012-03-14,10889.7,-8.081259276575736,274.74588011078896,63.01041389667602,49.830002,24.72,8.189,8.281,8.598
2012-03-15,10595.0,-10.189324028567114,279.2676029600184,55.20114737005532,49.908001,25.42,8.264,8.36,8.612
2012-03-16,10391.35,-25.401701827890747,293.90991703430274,50.53971228989058,50.377998,23.13,8.262,8.422,8.646
2012-03-19,10188.85,-47.898865260952704,294.744922960424,46.34856322239977,50.132999,22.97,8.248,8.416,8.645
2012-03-20,10281.6,-54.83131627249344,290.22099989182226,48.45692083413257,50.228001,21.94,8.25,8.411,8.649
2012-03-21,10524.45,-41.940693539402815,294.10521418526343,53.59857764586832,50.388,21.0,8.251,8.391,8.654
2012-03-22,10173.54,-55.0978847084168,305.0905560291732,46.396464585825115,50.627998,24.77,8.212,8.376,8.654
2012-03-23,10294.54,-53.649846342349875,303.1912305985179,48.944042103474025,51.119999,23.34,8.083,8.384,8.654
2012-03-26,10043.5,-66.74388641259094,301.64185698433806,44.24567411659664,51.167999,26.74,8.251,8.472,8.676
2012-03-27,10148.85,-65.37010827646323,300.06029577117107,46.563912769290184,51.022999,25.05,8.299,8.502,8.692
2012-03-28,9960.4,-73.60083562660981,296.3167032160874,43.11079131870183,50.678001,24.87,8.384,8.62,8.749
2012-03-29,9927.65,-77.31585116831525,285.3755101292241,42.52064181871069,50.772999,24.33,8.203,8.606,8.756
2012-03-30,10212.75,-57.545095870250414,287.8765451199939,49.058271572797885,51.338001,22.38,8.062,8.572,8.796
2012-04-03,10432.6,-12.80665438135242,271.65528635346413,53.63284837886758,50.868,20.01,8.232,8.736,9.057
2012-04-04,10340.1,-3.253554212074553,264.01205161393096,51.4734775581493,50.25,20.63,8.147,8.688,9.05
2012-04-09,10131.6,-10.299098928986897,261.3219050700788,46.89066813946019,51.033001,22.33,8.071,8.626,8.993
2012-04-10,10196.04,-9.937146702956262,252.14605470793023,48.41918639739414,51.049999,21.92,8.025,8.591,8.963
2012-04-11,10214.25,-7.878934864816511,251.92490794307804,48.867043835757606,51.473,22.29,7.98,8.545,8.929
2012-04-12,10400.7,5.889206217581901,249.54027166142967,53.33472862556397,51.458,21.78,7.919,8.439,8.836
2012-04-13,10306.25,8.335350926323748,256.8766808284704,50.90815624864887,51.228001,22.75,7.914,8.468,8.837
2012-04-16,10432.7,17.635180690372664,250.94263219786544,53.93020191954334,51.542999,22.23,7.907,8.455,8.805
2012-04-17,10519.55,28.17588139447146,259.6867298980178,55.93654809786832,51.667999,20.3,7.767,8.341,8.733
2012-04-18,10512.45,32.88188696677304,253.019820619588,55.72290124995485,51.467999,20.03,7.768,8.359,8.743
2012-04-19,10567.9,37.60097247896706,246.1076905753317,57.10098629618254,51.787998,19.35,7.769,8.409,8.776
2012-04-20,10456.5,31.34719655346391,242.12928410566514,53.49846537105145,52.138,20.09,7.835,8.543,8.821
2012-04-23,10243.15,11.96601949831043,247.30219238383197,47.33860964533013,52.068001,21.57,7.82,8.568,8.832
2012-04-24,10215.15,-2.825833928086901,239.35989292784387,46.58058346076064,52.498001,19.25,7.837,8.567,8.832
2012-04-25,10159.85,-15.70155639005787,238.99132914728366,45.04638877717539,52.673,18.94,7.878,8.628,8.854
2012-04-26,10128.0,-25.169007197935706,229.80623420819194,44.14456480031449,52.537998,18.73,7.927,8.655,8.868
2012-04-27,10148.7,-28.592936454461704,229.08436033617815,44.91640898123248,52.403,17.89,7.946,8.647,8.916
2012-04-30,10276.79,-17.70475674710348,213.8041678408883,49.7244166449739,52.537998,17.82,7.924,8.671,8.917
2012-05-02,10306.6,-10.128568978901507,206.0724415665391,50.839634845209794,52.529999,18.54,7.918,8.635,8.925
2012-05-03,10126.54,-16.284256813264435,206.09226716892923,44.42889445864814,52.958,19.25,8.097,8.619,8.944
2012-05-04,9802.35,-39.88505168740579,217.71353379972007,35.700294045416086,53.408001,21.12,8.085,8.63,8.997
2012-05-07,9876.35,-47.68044736415863,232.89113852831156,38.66254368998398,53.467999,20.22,8.046,8.69,8.998
2012-05-08,9588.75,-68.12847135495973,244.6489143477179,32.41269314254764,52.903,22.16,8.015,8.541,8.93
2012-05-09,9404.79,-88.665657199253,244.9097061800237,29.165098216017213,53.118,23.04,8.066,8.561,8.939
2012-05-10,9410.9,-95.85022441811705,243.00901288145056,29.418052980329577,53.818001,22.72,8.067,8.562,8.951
2012-05-11,9398.1,-95.2773320530605,242.5083691042041,29.182939223526375,53.252998,22.48,8.822,8.565,8.946
2012-05-14,9257.65,-97.80141474615738,247.22205702533236,26.664698462333106,53.627998,23.26,8.073,8.518,8.936
2012-05-15,9319.7,-88.98831869123327,243.5169100949515,29.556790304077822,53.958,22.28,8.025,8.495,8.939
2012-05-16,9164.25,-87.20881519440542,245.59855937388352,26.714433518628653,53.787998,23.71,8.026,8.517,8.933
2012-05-17,9154.2,-80.45326091401006,243.40223370432042,26.536757344863233,54.487999,23.59,8.086,8.495,8.933
2012-05-18,9310.25,-60.149468507241124,252.4056455825833,33.88929727779944,54.467999,23.55,8.083,8.525,8.929
2012-05-21,9412.0,-35.74646760382598,247.16595661239884,38.2303752742172,54.417999,23.92,8.059,8.542,8.925
2012-05-22,9268.79,-25.604709359320083,248.7433882829418,34.769775956144244,55.028,24.39,8.052,8.52,8.918
2012-05-23,9209.9,-19.493805727840936,240.86528911987443,33.429703815683084,55.388,27.13,8.079,8.513,8.906
2012-05-24,9437.6,2.104227256625393,242.58562561131203,42.635761259934206,55.993,25.49,8.09,8.497,8.899
2012-05-25,9456.29,18.93376243179435,234.21950949621825,43.32853053683101,55.560001,25.14,8.086,8.509,8.895
2012-05-28,9698.29,46.10023215051646,236.07597310363118,51.49645340805086,55.368,23.68,8.079,8.512,8.884
2012-05-29,9708.1,63.39868583230265,226.05626073908618,51.799727265111486,55.368,24.03,8.081,8.518,8.881
2012-05-30,9534.04,61.726592435639986,223.7558135434372,46.27145651558079,55.667999,25.3,8.072,8.523,8.846
2012-05-31,9441.0,53.281601281969245,220.2018268617631,43.593294019318044,56.228001,25.25,7.98,8.377,8.746
2012-06-01,9267.6,35.78436240653525,221.66241065735144,39.056199666182664,56.077999,26.77,7.993,8.369,8.7
2012-06-04,9362.29,30.557901897467588,226.95795275325486,42.57121679467655,55.537998,25.6,7.891,8.342,8.654
2012-06-05,9460.15,33.4291615948095,223.83309898516518,46.035338552061425,55.647999,26.26,7.901,8.332,8.607
2012-06-06,9742.79,52.94143535968027,230.02359191479624,54.56062498532329,55.638,24.9,7.868,8.371,8.614
2012-06-07,9950.9,76.98411399433822,230.15833534945364,59.619099126982995,55.358002,23.64,7.869,8.347,8.594
2012-06-08,9998.85,92.20950628506542,229.5220256816355,60.704549087610175,54.938,23.47,7.855,8.354,8.599
2012-06-11,9969.2,95.94783926285133,229.10688099009005,59.6370422406165,55.417999,25.02,7.865,8.329,8.602
2012-06-12,10139.2,104.81284845987079,231.53138949079786,63.59046674990485,55.658001,24.2,7.797,8.294,8.567
2012-06-13,10128.15,104.63336284275556,225.66057595574088,63.157441683779695,55.798,24.36,7.798,8.292,8.571
2012-06-14,9836.95,80.67737291216835,232.00624910175938,52.92862467607389,55.678001,25.71,7.799,8.326,8.608
2012-06-15,10064.79,76.0145834585838,234.14508845163363,58.58091733473011,55.798,25.54,7.803,8.336,8.609
2012-06-18,9749.9,48.87981612500303,253.29115356223127,49.69861383148352,55.388,22.6,7.857,8.428,8.701
2012-06-19,9786.45,31.399170536260975,248.68821402207192,50.634252905077496,55.903,21.43,7.885,8.388,8.705
2012-06-20,9831.79,21.375297956829684,238.86762730620958,51.83119485565815,55.948002,21.03,8.012,8.388,8.698
2012-06-21,10033.65,26.49067631512939,241.63493964148026,56.8477361915118,56.147999,19.94,7.978,8.343,8.662
2012-06-22,10038.35,28.184219070741563,238.63244395280313,56.960129834101245,56.298,20.58,7.974,8.346,8.638
2012-06-25,9925.75,20.094193750708968,243.06298367046003,53.37348061835154,57.118,21.57,7.966,8.329,8.637
2012-06-26,9970.1,16.266493599470657,234.4727705511414,54.5864322199945,57.007999,20.23,7.986,8.343,8.635
2012-06-27,10017.79,15.487067023837781,227.69257265463125,55.91451302352552,57.007999,20.37,7.988,8.355,8.649
2012-06-28,10003.85,12.690717320017484,218.7216746078719,55.40447348535415,56.849998,20.62,7.98,8.364,8.664
2012-06-29,10340.65,31.131271241532147,228.53798356445245,63.95858842321629,56.798,19.07,7.996,8.38,8.671
2012-07-02,10412.2,44.91743082807457,222.6881275955631,65.47373825809669,55.502998,19.01,8.006,8.383,8.673
2012-07-03,10481.29,54.804245586274305,216.21754705302277,66.91988077599288,55.428001,18.55,7.998,8.178,8.662
2012-07-04,10529.45,60.26812971696208,205.60272226352103,67.92829633036449,54.358002,18.27,7.982,8.159,8.645
2012-07-05,10641.9,66.63885513018766,203.94895638755528,70.21166659272208,54.478001,18.35,8.002,8.175,8.653
2012-07-06,10655.35,66.7741749891398,199.42045950272987,70.4823635644577,54.938,18.04,7.942,8.154,8.638
2012-07-09,10588.05,57.68870155083755,194.50471239539206,67.19208424814542,55.403,18.72,7.99,8.148,8.627
2012-07-10,10751.55,57.89772162999668,193.4115186528641,70.76294788688244,55.842999,17.82,7.936,8.151,8.636
2012-07-11,10713.3,50.91421870938311,185.99641017765938,68.87430342121164,55.388,18.39,7.919,8.142,8.626
2012-07-12,10616.3,35.9233369250164,183.85023802211222,64.19510777655515,55.618,18.71,7.893,8.104,8.608
2012-07-13,10594.45,21.41345287645123,181.17522102053275,63.15427460183661,55.928001,18.26,7.907,8.096,8.608
2012-07-16,10568.2,7.636077677084188,178.24127666192317,61.85671125359904,55.138,18.77,7.88,8.049,8.567
2012-07-17,10558.05,-3.9498821708571654,176.5490426146429,61.33198324682123,55.048,17.78,7.872,8.09,8.581
2012-07-18,10607.1,-9.767941892722291,173.26339671359693,62.9668981805062,55.098,17.44,7.855,8.066,8.574
2012-07-19,10622.05,-13.819720474607664,168.17315409119715,63.473812398319005,55.313,16.38,7.828,8.085,8.587
2012-07-20,10481.6,-26.43779434685652,167.55007165611167,55.752767974529924,55.118,16.89,7.89,8.075,8.572
2012-07-23,10274.6,-47.95040431355835,171.8393522521037,46.73050943249747,55.318001,18.66,7.863,8.066,8.541
2012-07-24,10299.0,-59.03351454790092,167.57939851981064,47.802770290264434,55.963001,16.97,7.865,8.07,8.554
2012-07-25,10267.85,-66.40914335469768,162.08444148268129,46.51549202587486,56.108002,16.75,7.886,8.101,8.57
2012-07-26,10083.79,-80.68135108232045,168.92769566248987,39.71072532478228,56.158001,16.37,7.917,8.113,8.573
2012-07-27,10140.54,-82.97620741258514,179.56571740088336,42.503575209433755,55.518002,16.44,7.942,8.119,8.576
2012-07-30,10412.15,-63.742608957025,187.2038804436774,53.58571804177784,55.248001,16.6,7.961,8.148,8.593
2012-07-31,10384.1,-51.0019679702248,190.13574612627187,52.46113284944791,55.423,16.01,8.081,8.245,8.658
2012-08-01,10419.9,-38.807870752394436,185.16890711725247,53.79396915554193,55.647999,16.45,8.054,8.23,8.66
2012-08-02,10379.6,-32.36364453564589,179.73184232316297,52.02568326564029,55.467999,16.77,8.016,8.219,8.655
2012-08-03,10315.6,-31.299858395811945,179.06885358579422,49.25655823308021,55.838001,16.12,8.003,8.256,8.657
2012-08-06,10462.4,-20.140091045657385,179.55322118680894,55.15298704979412,55.748001,16.22,7.975,8.222,8.649
2012-08-07,10591.95,-4.292323069111156,177.76370538775114,59.61309857861009,55.518002,16.21,7.987,8.149,8.628
2012-08-08,10529.25,1.4038638974446158,174.30915500291175,56.67530762159399,55.063,16.37,7.929,8.138,8.621
2012-08-09,10445.9,-0.8824014251736756,175.36207250270382,52.94032533902796,55.417999,16.32,7.921,8.141,8.623
2012-08-10,10358.95,-8.279795809164767,175.4940673239392,49.29101273744249,55.268002,16.07,7.927,8.164,8.631
2012-08-13,10401.29,-10.223106148112606,172.3273482293721,51.06011664412362,55.278,16.01,7.929,8.204,8.653
2012-08-14,10519.15,-3.803220233315457,171.3861090701312,55.69386589254953,55.338001,15.64,7.923,8.219,8.657
2012-08-16,10426.75,-5.887619642794959,169.52638699369317,51.57129745258652,55.647999,15.69,7.976,8.265,8.667
2012-08-17,10417.9,-7.847687788720535,168.21378792271506,51.180527421552945,55.618,15.73,7.892,8.237,8.656
2012-08-21,10469.5,-5.751413250605367,165.53351735680687,53.39775925402142,55.498001,16.3,7.925,8.245,8.66
2012-08-22,10472.2,-4.330167004263473,163.13469468846355,53.51672269244658,55.362999,16.0,7.906,8.221,8.65
2012-08-23,10457.7,-4.49431398162244,162.02221649643042,52.73811227336097,55.493,16.12,7.867,8.228,8.649
2012-08-24,10332.85,-12.675585613242674,160.38920103239965,46.469086388619154,55.257999,16.16,7.893,8.207,8.641
2012-08-27,10150.4,-29.09996709507723,163.4935438157997,39.14587611518886,55.498001,16.47,7.895,8.186,8.632
2012-08-28,10059.4,-43.92752685071493,160.99400497181404,36.09083857419582,55.688,16.35,7.897,8.174,8.63
2012-08-29,10011.9,-54.10075640479447,158.70157604525588,34.574074618372165,55.662998,16.73,7.899,8.177,8.633
2012-08-30,10085.2,-52.990964097726405,159.64146347059463,38.8452395699958,55.623001,16.67,7.889,8.194,8.629
2012-08-31,9990.5,-55.46795981835074,161.25635893698072,35.61073277208976,55.627998,17.3,7.895,8.241,8.637
2012-09-03,9963.0,-55.6482668693982,159.80947615576778,34.706970172884866,55.518002,17.28,7.886,8.215,8.623
2012-09-04,10020.65,-48.81869423229165,156.69094214464147,38.24527270953869,55.528,16.59,7.887,8.212,8.624
2012-09-05,9827.9,-53.82215763433909,160.25658913430985,32.00112525798053,55.647999,17.01,7.888,8.179,8.611
2012-09-06,9893.15,-49.39242011305079,157.34897562471636,35.82108321895497,55.903,16.98,7.89,8.159,8.599
2012-09-07,10122.0,-28.72920404807701,163.36690593723665,47.05512146140444,55.658001,15.26,7.883,8.2,8.612
2012-09-10,10069.85,-4.89306479377322,153.56814848669896,45.09937721287976,55.358002,15.27,7.884,8.177,8.598
2012-09-11,10135.9,4.7767838426814535,153.14899502336337,48.105935537695636,55.438,15.38,7.874,8.183,8.599
2012-09-12,10183.45,14.407521063529401,150.3776382359803,50.21949300284896,55.338001,15.04,7.898,8.198,8.602
2012-09-13,10207.79,21.994839215578565,145.93280693341026,51.31261235294336,55.208,15.67,7.888,8.174,8.584
2012-09-14,10642.9,54.06789320664407,168.1347492953094,65.77909455627149,55.417999,15.38,7.892,8.177,8.582
2012-09-17,10981.65,93.53410781475262,184.87869577421594,72.60402397430049,54.298,17.78,7.882,8.18,8.57
2012-09-18,11043.5,117.68103382089359,181.8373603617719,73.6378159098455,54.007999,17.82,7.885,8.165,8.548
2012-09-20,10920.8,118.91453601506016,180.02754890735963,68.14412379623047,54.018002,18.62,7.886,8.16,8.551
2012-09-21,11358.5,141.2140743692861,203.76129541397685,75.24031361574636,54.257999,18.93,7.891,8.165,8.548
2012-09-24,11423.5,151.44171867792818,201.7247743129785,76.09203920913356,53.358002,18.82,7.892,8.155,8.548
2012-09-25,11420.75,148.8979706211844,201.34800471919425,75.97296501399401,53.467999,17.11,7.905,8.168,8.57
2012-09-26,11427.25,138.73365352558866,195.45171866782317,76.06829235222398,53.358002,16.97,7.895,8.168,8.565
2012-09-27,11419.45,123.09694703737446,189.48373876297865,75.68026187181592,53.507999,16.91,7.897,8.162,8.566
2012-09-28,11456.8,107.45075956732882,184.3349002799087,76.30360215515755,53.007999,16.16,7.89,8.149,8.487
2012-10-01,11420.45,87.6705647633566,178.28597883134378,74.30743429685043,52.848,16.34,7.892,8.161,8.461
2012-10-03,11414.95,68.10512072610538,173.422694629105,73.99202109603257,52.397999,16.5,7.883,8.147,8.438
2012-10-04,11636.05,64.00578849051459,180.36393072702597,78.02940584183051,52.153,16.44,7.861,8.149,8.423
2012-10-05,11511.4,47.6043698694761,289.02364996080985,71.30856721689862,51.737999,16.78,7.877,8.159,8.431
2012-10-08,11362.2,22.676807664199714,281.7933892493234,64.18260181059675,51.908001,17.17,7.878,8.149,8.421
2012-10-09,11446.1,8.53618024500281,273.533147160086,66.22648504955734,52.638,16.8,7.88,8.143,8.417
2012-10-10,11291.5,-13.342098874322005,266.4914937915085,59.48993203345342,52.717999,16.82,7.858,8.155,8.429
2012-10-11,11431.3,-20.104963062403954,264.0456728064008,63.14109196272943,53.042999,16.48,7.824,8.162,8.434
2012-10-12,11388.45,-28.64973050865092,256.2602676059435,61.31687603551712,52.667999,16.48,7.804,8.169,8.422
2012-10-15,11441.8,-31.658871776488752,249.8416770626618,62.7594833607968,52.803001,15.9,7.818,8.169,8.421
2012-10-16,11348.0,-40.359257899027455,244.8708429867574,58.62018371075923,53.013,15.57,7.867,8.152,8.403
2012-10-17,11358.25,-45.43850258869139,236.1336399162748,58.93888509854455,52.868,15.17,7.845,8.152,8.383
2012-10-18,11586.35,-33.975581980368645,236.14909420796948,65.33694542370614,52.868,14.76,7.834,8.135,8.364
2012-10-19,11491.2,-33.296880483304335,232.23844462168591,61.06267854865303,53.408001,14.54,7.814,8.128,8.353
2012-10-22,11607.4,-25.849343680358203,229.92498429156552,64.14733152007696,53.838001,13.04,7.852,8.132,8.361
2012-10-23,11578.15,-23.77300754674647,222.2339139850251,62.79869387976319,53.467999,13.71,7.856,8.135,8.378
2012-10-25,11614.5,-20.931458666910743,213.58149155752335,63.81678594212716,53.733002,13.52,7.85,8.128,8.366
2012-10-26,11509.15,-26.754503884753746,209.96852787484312,58.794724399031935,53.548,14.21,7.962,8.13,8.366
2012-10-29,11472.15,-33.28017892132405,205.9600615980685,57.09530957464428,53.548,15.12,7.839,8.133,8.373
2012-10-30,11203.0,-54.64358044311052,221.69505719820648,46.553983744292296,54.077999,15.17,7.889,8.181,8.392
2012-10-31,11268.8,-62.68680639336327,217.63112454119167,49.03148007829858,53.958,14.4,7.904,8.215,8.43
2012-11-01,11315.05,-63.06432457057659,210.60032993110647,50.75927674267326,53.877998,14.08,7.868,8.191,8.412
2012-11-02,11460.45,-52.14607777859831,207.1645920788846,55.82880041779399,53.653,13.66,7.886,8.197,8.408
2012-11-05,11475.15,-42.942334079293175,198.6528355018214,56.31844219099442,53.807999,14.63,7.9,8.195,8.412
2012-11-06,11539.05,-32.05797983067491,194.49906153740557,58.47337678168612,54.588001,15.21,7.902,8.183,8.397
2012-11-07,11665.5,-16.625965791348108,194.85627142759088,62.423864750832436,54.417999,14.51,7.904,8.191,8.399
2012-11-08,11613.55,-10.49971566009863,190.3808234684773,59.90258468867288,54.198002,14.22,7.88,8.191,8.403
2012-11-09,11475.6,-15.991674331309483,193.6893360778717,53.700091467699295,54.358002,14.37,7.886,8.215,8.429
2012-11-12,11583.85,-12.729446556724568,190.31866921516658,57.42539959992331,54.588001,14.86,7.866,8.211,8.431
2012-11-13,11533.9,-14.218217117560442,182.7851928426547,55.21763805735184,54.877998,14.91,8.129,8.213,8.431
2012-11-15,11521.4,-16.184399877195744,177.9326790681794,54.651387639677736,54.803001,15.53,7.841,8.19,8.417
2012-11-16,11335.5,-29.375840189698792,181.73034484902377,46.94159630524562,54.698002,16.22,7.847,8.193,8.424
2012-11-19,11306.95,-38.802874484337636,177.4531773598078,45.87132442236317,55.158001,16.68,7.835,8.191,8.428
2012-11-20,11318.3,-42.741506914193366,174.78509326267857,46.39458659959831,55.057999,15.81,7.864,8.201,8.435
2012-11-21,11465.35,-34.27617224292766,174.70044374391586,52.76554413573818,55.098,15.46,7.893,8.208,8.444
2012-11-22,11508.35,-25.042143719554545,169.75755490506472,54.46960684002586,55.108002,14.91,7.922,8.226,8.466
2012-11-23,11475.8,-20.574724205842323,168.8463009832744,52.91342706739048,55.208,14.68,7.915,8.23,8.5
2012-11-26,11432.45,-19.971449198720777,165.5787080558977,50.83059842931057,55.443001,14.67,8.013,8.204,8.492
2012-11-27,11657.4,-4.653971605335521,170.25522890904782,59.696317369449254,55.636002,13.96,7.949,8.191,8.478
2012-11-29,11992.8,26.142383932617854,185.09414112983012,68.74524119845346,55.702999,15.37,7.952,8.206,8.49
2012-11-30,12158.9,54.16229017929277,184.90884533484225,72.0875145714241,54.838001,15.15,8.029,8.175,8.466
2012-12-03,12103.9,64.7395897274926,179.71535638235346,69.43956007046205,54.257999,15.62,8.032,8.174,8.462
2012-12-04,12197.15,73.14313583656897,176.84997378361396,71.36038787039138,54.768002,15.91,8.007,8.171,8.451
2012-12-05,12281.6,79.01538418586352,172.6214042276415,73.01460712959539,54.673,16.62,7.995,8.171,8.427
2012-12-06,12427.55,86.7379254578706,184.43416106852425,75.63399274812937,54.537998,15.24,7.969,8.17,8.429
2012-12-07,12363.7,81.62872696698662,183.56029242077258,72.32642187037008,54.132999,14.96,7.991,8.159,8.399
2012-12-10,12381.65,73.77891173200922,175.348842962146,72.68802606185457,54.338001,14.51,8.023,8.172,8.409
2012-12-11,12344.6,60.9447027284763,184.3167827505641,70.63636817440259,54.487999,14.67,7.997,8.178,8.404
2012-12-12,12301.7,45.146924079359025,179.30844112552373,68.23476348576862,54.257999,14.51,7.985,8.177,8.408
2012-12-13,12269.15,28.87739689990667,179.91498104512925,66.39035737779963,54.318001,14.71,8.002,8.158,8.398
2012-12-14,12424.7,25.103347515061614,181.67462525619152,70.49479121480806,54.458,14.23,7.982,8.142,8.385
2012-12-17,12427.45,19.5505088011123,172.95143773789206,70.56323386600153,54.438,14.92,7.97,8.14,8.379
2012-12-18,12477.15,16.12552812958745,183.84419218518542,71.83482912644523,54.848,14.44,7.957,8.148,8.384
2012-12-19,12510.25,13.117664242070447,179.0017498862437,72.68123024623321,54.848,14.47,7.945,8.154,8.391
2012-12-20,12486.5,6.8709862708447815,175.46591060865487,71.03178883317679,54.548,14.32,8.023,8.154,8.394
2012-12-21,12315.05,-10.519785753834697,177.04691699375098,60.379087965365784,54.848,14.63,7.987,8.143,8.388
2012-12-24,12317.7,-22.849175037495712,171.5792800656259,60.477748105910244,55.057999,14.49,8.008,8.129,8.377
2012-12-26,12479.45,-21.154392509550718,174.6307600609383,66.03689057878725,55.007999,14.1,7.996,8.112,8.366
2012-12-27,12459.7,-22.293064927342186,168.3607057708713,64.83766472959724,54.838001,13.74,7.999,8.111,8.355
2012-12-28,12458.15,-23.93570903639636,163.4777982158091,64.73830167159443,54.942001,13.63,8.021,8.106,8.34
2012-12-31,12474.25,-24.627186630468998,157.87224120039417,65.332590863087,54.752998,14.95,7.946,8.049,8.304
2013-01-01,12654.15,-14.176779408783716,160.1135096860803,71.17793035901067,54.993,13.69,8.058,7.994,8.222
2013-01-02,12786.85,-0.27056423805268537,159.91254470850322,74.58238528897691,54.678001,13.71,8.046,7.993,8.222
2013-01-03,12778.15,6.049496633642917,156.7295058007529,73.96552785916398,54.348,13.47,8.018,7.967,8.19
2013-01-04,12787.35,8.41194308045533,153.89525538641348,74.20845672293444,54.498001,13.37,7.996,7.93,8.151
2013-01-07,12708.7,2.5444358447628304,153.94916571595544,68.33779710899253,54.880001,13.92,7.935,7.9,8.107
2013-01-08,12725.5,-2.08826576611699,150.92422530767294,68.90369429677784,55.217999,13.27,7.954,7.906,8.105
2013-01-09,12718.0,-7.2501709105797545,147.5546377856963,68.31666506095034,54.987999,13.32,7.957,7.897,8.097
2013-01-10,12802.25,-6.601379718865616,145.9471636581465,71.27699691278113,54.748001,13.27,7.944,7.877,8.068
2013-01-11,12617.85,-19.474136846791538,153.5152233968503,58.412544011018916,54.557999,13.23,8.069,7.866,8.036
2013-01-14,12758.75,-19.34285576870633,154.22485029707533,63.79030562464095,54.868,13.7,7.874,7.8,7.983
2013-01-15,12855.4,-13.847622787199157,156.7659324187129,66.94761768650429,54.493,13.58,7.851,7.832,7.997
2013-01-16,12638.5,-25.256904819585486,162.6540801030905,55.295057815167475,54.612999,13.99,7.895,7.881,8.056
2013-01-17,12649.6,-32.05552300526321,160.41093152429832,55.719817924382326,54.688,14.01,7.879,7.837,8.035
2013-01-18,12680.0,-34.30312968297363,159.94943641541994,56.92688054150243,54.348,13.89,7.934,7.861,8.043
2013-01-21,12651.35,-37.27067653627134,154.37447667146134,55.394307212709194,53.737999,13.66,7.953,7.861,8.057
2013-01-22,12574.35,-43.53454086905438,157.9584426234999,51.38994963799179,53.768002,13.89,7.885,7.849,8.059
